city,state_id,state_name,lat,lng
Farmington Hills,MI,Michigan,42.48600,-83.37710
Newark,OH,Ohio,40.07050,-82.42510
Williamsburg,VA,Virginia,37.26920,-76.70760
Brooklyn Park,MN,Minnesota,45.11120,-93.35050
Hattiesburg,MS,Mississippi,31.30740,-89.31700
Alexandria,LA,Louisiana,31.29230,-92.47020
Lawrence,MA,Massachusetts,42.70030,-71.16260
Florence,AL,Alabama,34.83030,-87.66540
Valdosta,GA,Georgia,30.85020,-83.27880
Plymouth,MN,Minnesota,45.02250,-93.46180
Silver Spring,MD,Maryland,39.00280,-77.02070
Buckeye,AZ,Arizona,33.43140,-112.64290
Georgetown,TX,Texas,30.66680,-97.69530
Cheyenne,WY,Wyoming,41.13510,-104.79000
Cedar Park,TX,Texas,30.51060,-97.81960
Kokomo,IN,Indiana,40.46400,-86.12770
Tustin,CA,California,33.73090,-117.81060
Lakewood,CA,California,33.84710,-118.12210
Perris,CA,California,33.78990,-117.22330
St. Joseph,MO,Missouri,39.75990,-94.82100
Flower Mound,TX,Texas,33.03440,-97.11460
Pharr,TX,Texas,26.16850,-98.19040
Atascocita,TX,Texas,29.97770,-95.19530
Alton,IL,Illinois,38.90340,-90.15230
Loveland,CO,Colorado,40.41660,-105.06230
Boynton Beach,FL,Florida,26.52810,-80.08110
New Rochelle,NY,New York,40.93050,-73.78360
Anderson,SC,South Carolina,34.52110,-82.64790
Lebanon,PA,Pennsylvania,40.34120,-76.42270
Parma,OH,Ohio,41.38430,-81.72860
Layton,UT,Utah,41.07690,-111.96210
Elizabethtown,KY,Kentucky,37.70300,-85.87700
Texarkana,TX,Texas,33.44870,-94.08150
Alameda,CA,California,37.76700,-122.26720
The Villages,FL,Florida,28.90210,-81.98880
Kankakee,IL,Illinois,41.10190,-87.86430
Watsonville,CA,California,36.92060,-121.77060
Porterville,CA,California,36.06440,-119.03380
Baytown,TX,Texas,29.75860,-94.96690
Upland,CA,California,34.11780,-117.66030
Davis,CA,California,38.55520,-121.73650
Camarillo,CA,California,34.22300,-119.03220
South Jordan,UT,Utah,40.55700,-111.97820
Battle Creek,MI,Michigan,42.29860,-85.22960
Bellflower,CA,California,33.88800,-118.12710
Jonesboro,AR,Arkansas,35.82120,-90.67910
San Marcos,TX,Texas,29.87360,-97.93810
San Ramon,CA,California,37.76250,-121.93650
Lake Jackson,TX,Texas,29.05160,-95.45220
Bethlehem,PA,Pennsylvania,40.62660,-75.36790
Wyoming,MI,Michigan,42.89090,-85.70660
Pine Hills,FL,Florida,28.58180,-81.46930
Oshkosh,WI,Wisconsin,44.02280,-88.56190
Hammond,IN,Indiana,41.61690,-87.49100
Missouri City,TX,Texas,29.56300,-95.53650
Centreville,VA,Virginia,38.83910,-77.43880
Pasco,WA,Washington,46.25060,-119.13040
Wheeling,WV,West Virginia,40.07520,-80.69510
Baldwin Park,CA,California,34.08290,-117.97210
Rancho Cordova,CA,California,38.57400,-121.25230
Caguas,PR,Puerto Rico,18.23190,-66.03880
Conway,AR,Arkansas,35.07540,-92.46940
Gary,IN,Indiana,41.59060,-87.34720
Altoona,PA,Pennsylvania,40.50820,-78.40070
Lodi,CA,California,38.12180,-121.29320
Arlington Heights,IL,Illinois,42.09550,-87.98250
Kendall,FL,Florida,25.66970,-80.35560
Waldorf,MD,Maryland,38.60850,-76.91950
Bolingbrook,IL,Illinois,41.69030,-88.10190
Rochester Hills,MI,Michigan,42.66450,-83.15630
Winchester,VA,Virginia,39.17350,-78.17460
Framingham,MA,Massachusetts,42.30850,-71.43680
Hilton Head Island,SC,South Carolina,32.18960,-80.74990
Union City,CA,California,37.60300,-122.01870
Owensboro,KY,Kentucky,37.75740,-87.11730
Jackson,TN,Tennessee,35.65350,-88.83530
Cleveland,TN,Tennessee,35.18170,-84.87070
Wausau,WI,Wisconsin,44.96200,-89.64590
Camden,NJ,New Jersey,39.93620,-75.10730
Dale City,VA,Virginia,38.64730,-77.34590
Anniston,AL,Alabama,33.67120,-85.81360
Evanston,IL,Illinois,42.04630,-87.69420
Apple Valley,CA,California,34.53280,-117.21040
Mansfield,OH,Ohio,40.76560,-82.52750
Schaumburg,IL,Illinois,42.03070,-88.08380
Pocatello,ID,Idaho,42.87240,-112.46460
Woodbury,MN,Minnesota,44.90560,-92.92300
Southfield,MI,Michigan,42.47650,-83.26050
Maple Grove,MN,Minnesota,45.10890,-93.46260
Pittsburg,CA,California,38.01820,-121.89640
New Britain,CT,Connecticut,41.67580,-72.78620
Morgantown,WV,West Virginia,39.63800,-79.94680
Mansfield,TX,Texas,32.56900,-97.12110
Hammond,LA,Louisiana,30.50610,-90.45630
Dothan,AL,Alabama,31.23350,-85.40690
Harrisonburg,VA,Virginia,38.43610,-78.87350
Wenatchee,WA,Washington,47.43560,-120.32830
Waukesha,WI,Wisconsin,43.00870,-88.24640
Ellicott City,MD,Maryland,39.27730,-76.83440
Pawtucket,RI,Rhode Island,41.87440,-71.37430
Redmond,WA,Washington,47.67620,-122.11690
Lauderhill,FL,Florida,26.16050,-80.22420
Sumter,SC,South Carolina,33.93920,-80.39300
Redlands,CA,California,34.05110,-117.17120
Daphne,AL,Alabama,30.62860,-87.88660
Mount Vernon,WA,Washington,48.42020,-122.31150
Weston,FL,Florida,26.10060,-80.40540
St. Charles,MO,Missouri,38.79540,-90.51570
Janesville,WI,Wisconsin,42.68550,-89.01360
Sherman,TX,Texas,33.62740,-96.62180
North Richland Hills,TX,Texas,32.86050,-97.21800
Broomfield,CO,Colorado,39.95410,-105.05270
El Paso de Robles,CA,California,35.63940,-120.65600
Bristol,TN,Tennessee,36.55720,-82.21540
Wilmington,DE,Delaware,39.74150,-75.54130
Walnut Creek,CA,California,37.90240,-122.03980
Lynwood,CA,California,33.92400,-118.20170
Glen Burnie,MD,Maryland,39.15590,-76.60720
Lehi,UT,Utah,40.41360,-111.87260
Passaic,NJ,New Jersey,40.85740,-74.12820
Guaynabo,PR,Puerto Rico,18.38390,-66.11340
Casas Adobes,AZ,Arizona,32.34230,-111.01140
Homestead,FL,Florida,25.46650,-80.44720
West Bend,WI,Wisconsin,43.41840,-88.18240
Delray Beach,FL,Florida,26.45500,-80.09050
Sheboygan,WI,Wisconsin,43.74030,-87.73160
Lake Elsinore,CA,California,33.68470,-117.33440
Daytona Beach,FL,Florida,29.19940,-81.09820
Los Lunas,NM,New Mexico,34.81150,-106.78030
Lima,OH,Ohio,40.74100,-84.11210
Decatur,AL,Alabama,34.57300,-86.99060
Rocklin,CA,California,38.80750,-121.24880
Rogers,AR,Arkansas,36.31720,-94.15260
Castle Rock,CO,Colorado,39.37630,-104.85350
Hanover,PA,Pennsylvania,39.81170,-76.98350
Bossier City,LA,Louisiana,32.52270,-93.66660
Dubuque,IA,Iowa,42.50080,-90.70670
Rockville,MD,Maryland,39.08340,-77.15520
Victoria,TX,Texas,28.82850,-96.98500
Saratoga Springs,NY,New York,43.06740,-73.77750
Gaithersburg,MD,Maryland,39.13460,-77.21320
Union City,NJ,New Jersey,40.76740,-74.03230
Ames,IA,Iowa,42.02590,-93.62150
West Des Moines,IA,Iowa,41.55220,-93.78050
South San Francisco,CA,California,37.65360,-122.41970
Yorba Linda,CA,California,33.88900,-117.77140
Casper,WY,Wyoming,42.84200,-106.32070
Palatine,IL,Illinois,42.11810,-88.04300
Corvallis,OR,Oregon,44.56970,-123.27800
Ankeny,IA,Iowa,41.72850,-93.60330
Mount Vernon,NY,New York,40.91360,-73.82910
Rowlett,TX,Texas,32.91570,-96.54880
Lakeville,MN,Minnesota,44.67740,-93.25200
Alpharetta,GA,Georgia,34.07040,-84.27390
Poinciana,FL,Florida,28.12170,-81.48200
Longview,WA,Washington,46.14610,-122.96290
DeKalb,IL,Illinois,41.93130,-88.74820
Petaluma,CA,California,38.24230,-122.62670
Redondo Beach,CA,California,33.85740,-118.37660
Tamarac,FL,Florida,26.20560,-80.25420
Laguna Niguel,CA,California,33.52750,-117.70500
Eagan,MN,Minnesota,44.81690,-93.16380
Kenner,LA,Louisiana,30.01090,-90.25490
Bay City,MI,Michigan,43.59030,-83.88860
North Little Rock,AR,Arkansas,34.78080,-92.23710
Sammamish,WA,Washington,47.60170,-122.04160
Shawnee,KS,Kansas,39.01580,-94.80760
Jupiter,FL,Florida,26.91990,-80.11280
Doral,FL,Florida,25.81510,-80.35650
Carbondale,IL,Illinois,37.72210,-89.22380
Blaine,MN,Minnesota,45.16960,-93.20770
Weirton,WV,West Virginia,40.40600,-80.56710
Tulare,CA,California,36.19960,-119.34000
Wellington,FL,Florida,26.64610,-80.26990
Pflugerville,TX,Texas,30.45200,-97.60220
Palo Alto,CA,California,37.39130,-122.14680
Schenectady,NY,New York,42.80250,-73.92760
Great Falls,MT,Montana,47.50220,-111.29950
Michigan City,IN,Indiana,41.70990,-86.87050
Bayonne,NJ,New Jersey,40.66610,-74.11410
Eden Prairie,MN,Minnesota,44.84880,-93.45950
Port Orange,FL,Florida,29.10840,-81.01370
Dublin,CA,California,37.71610,-121.89630
Carmichael,CA,California,38.63370,-121.32300
Grand Forks,ND,North Dakota,47.92180,-97.08860
Noblesville,IN,Indiana,40.03540,-86.00420
San Clemente,CA,California,33.44980,-117.61030
Brentwood,CA,California,37.93550,-121.71910
East Orange,NJ,New Jersey,40.76510,-74.21170
Florence-Graham,CA,California,33.96820,-118.24470
Eastvale,CA,California,33.96170,-117.58020
Chapel Hill,NC,North Carolina,35.92700,-79.03910
Rocky Mount,NC,North Carolina,35.96760,-77.80480
Haverhill,MA,Massachusetts,42.78380,-71.08710
Beloit,WI,Wisconsin,42.52300,-89.01840
Glens Falls,NY,New York,43.31090,-73.64590
Castro Valley,CA,California,37.70910,-122.06310
Fairbanks,AK,Alaska,64.83530,-147.65340
Springfield,OR,Oregon,44.05380,-122.98100
Johnstown,PA,Pennsylvania,40.32580,-78.91930
Coon Rapids,MN,Minnesota,45.17550,-93.30950
Elmira,NY,New York,42.09380,-76.80970
Brentwood,NY,New York,40.78390,-73.25220
Mankato,MN,Minnesota,44.17120,-93.97730
Albany,OR,Oregon,44.62740,-123.09660
North Miami,FL,Florida,25.90070,-80.16860
Dundalk,MD,Maryland,39.27030,-76.49420
Encinitas,CA,California,33.04900,-117.26130
Skokie,IL,Illinois,42.03590,-87.74000
Leander,TX,Texas,30.57280,-97.86180
Mayagüez,PR,Puerto Rico,18.20030,-67.13970
Parkersburg,WV,West Virginia,39.26240,-81.54200
Waltham,MA,Massachusetts,42.38890,-71.24230
Bethesda,MD,Maryland,38.98660,-77.11880
San Luis Obispo,CA,California,35.26690,-120.66910
Sebring,FL,Florida,27.47700,-81.45300
Council Bluffs,IA,Iowa,41.23690,-95.85170
Hamilton,OH,Ohio,39.39380,-84.56530
Moore,OK,Oklahoma,35.32930,-97.47580
Pico Rivera,CA,California,33.99020,-118.08880
Palm Harbor,FL,Florida,28.08470,-82.74810
Casa Grande,AZ,Arizona,32.90680,-111.76240
Monessen,PA,Pennsylvania,40.15190,-79.88280
Montebello,CA,California,34.01550,-118.11080
Rome,GA,Georgia,34.26610,-85.18620
Millcreek,UT,Utah,40.68920,-111.82910
Sanford,FL,Florida,28.78930,-81.27600
National City,CA,California,32.66540,-117.09830
Burnsville,MN,Minnesota,44.76480,-93.27950
Coconut Creek,FL,Florida,26.28030,-80.18420
Port Charlotte,FL,Florida,26.99180,-82.11400
Morristown,TN,Tennessee,36.20460,-83.30060
Lakewood,WA,Washington,47.16280,-122.52990
Gadsden,AL,Alabama,34.00900,-86.01560
Taylor,MI,Michigan,42.22600,-83.26880
Novi,MI,Michigan,42.47860,-83.48930
Marietta,GA,Georgia,33.95330,-84.54220
Hot Springs,AR,Arkansas,34.48920,-93.05010
Woodland,CA,California,38.67120,-121.75000
La Habra,CA,California,33.92780,-117.95130
The Hammocks,FL,Florida,25.67000,-80.44830
Malden,MA,Massachusetts,42.43050,-71.05760
Commerce City,CO,Colorado,39.86420,-104.84340
Reston,VA,Virginia,38.94970,-77.34610
South Whittier,CA,California,33.93360,-118.03110
Bristol,CT,Connecticut,41.68120,-72.94070
Columbus,IN,Indiana,39.20930,-85.91830
West Allis,WI,Wisconsin,43.00680,-88.02960
Fountainebleau,FL,Florida,25.77230,-80.34580
Taylorsville,UT,Utah,40.65700,-111.94930
Bangor,ME,Maine,44.83220,-68.79060
Monterey Park,CA,California,34.04970,-118.13260
Greenwood,IN,Indiana,39.60190,-86.10730
Bartlett,TN,Tennessee,35.23370,-89.81950
Bradenton,FL,Florida,27.49000,-82.57390
Pontiac,MI,Michigan,42.64930,-83.28780
Staunton,VA,Virginia,38.15930,-79.06110
Meriden,CT,Connecticut,41.53670,-72.79440
Gardena,CA,California,33.89440,-118.30730
Apex,NC,North Carolina,35.72390,-78.87280
Royal Oak,MI,Michigan,42.50840,-83.15390
Cupertino,CA,California,37.31680,-122.04650
La Mesa,CA,California,32.77030,-117.02040
Benton Harbor,MI,Michigan,42.11590,-86.44880
St. Clair Shores,MI,Michigan,42.49210,-82.89570
Des Plaines,IL,Illinois,42.03450,-87.90090
Lewiston,ME,Maine,44.09150,-70.16810
Margate,FL,Florida,26.24660,-80.21190
Midland,MI,Michigan,43.62410,-84.23190
Spring,TX,Texas,30.06130,-95.38300
Carson City,NV,Nevada,39.15120,-119.74740
Bowie,MD,Maryland,38.95690,-76.74090
Middletown,NY,New York,41.44590,-74.42360
Caldwell,ID,Idaho,43.64530,-116.65910
San Rafael,CA,California,37.99050,-122.52220
Kendale Lakes,FL,Florida,25.70810,-80.40780
Towson,MD,Maryland,39.39440,-76.61900
Richland,WA,Washington,46.28240,-119.29380
St. Peters,MO,Missouri,38.78240,-90.60610
South Hill,WA,Washington,47.12030,-122.28480
Hendersonville,TN,Tennessee,36.30630,-86.59980
White Plains,NY,New York,41.02200,-73.75490
Huntersville,NC,North Carolina,35.40580,-80.87270
Santee,CA,California,32.85540,-116.98510
Jefferson City,MO,Missouri,38.56760,-92.17590
Beckley,WV,West Virginia,37.78780,-81.18410
Arcadia,CA,California,34.13420,-118.03730
Titusville,FL,Florida,28.57270,-80.81930
Cartersville,GA,Georgia,34.16390,-84.80070
Walla Walla,WA,Washington,46.06700,-118.33660
Orland Park,IL,Illinois,41.60740,-87.86190
Weymouth,MA,Massachusetts,42.19840,-70.94660
Parker,CO,Colorado,39.50840,-104.77530
Palm Beach Gardens,FL,Florida,26.84660,-80.16790
Bozeman,MT,Montana,45.68320,-111.05520
East Stroudsburg,PA,Pennsylvania,41.00230,-75.17790
Tamiami,FL,Florida,25.75560,-80.40160
Huntington Park,CA,California,33.98000,-118.21670
Taunton,MA,Massachusetts,41.90360,-71.09430
Midwest City,OK,Oklahoma,35.46300,-97.37090
Medford,MA,Massachusetts,42.42340,-71.10870
Goldsboro,NC,North Carolina,35.37780,-77.97200
Euless,TX,Texas,32.85080,-97.07990
Manhattan,KS,Kansas,39.18860,-96.60460
Shoreline,WA,Washington,47.75640,-122.34260
Lake Havasu City,AZ,Arizona,34.50060,-114.31130
Smyrna,GA,Georgia,33.86330,-84.51680
Cape Girardeau,MO,Missouri,37.31080,-89.55970
Grants Pass,OR,Oregon,42.43330,-123.33170
Blue Springs,MO,Missouri,39.01240,-94.27210
Southaven,MS,Mississippi,34.95140,-89.97870
Tinley Park,IL,Illinois,41.56700,-87.80500
Diamond Bar,CA,California,33.99910,-117.81610
Pittsfield,MA,Massachusetts,42.45170,-73.26050
Eagle Pass,TX,Texas,28.71250,-100.48400
New Brunswick,NJ,New Jersey,40.48700,-74.44500
Lenexa,KS,Kansas,38.96090,-94.80180
Hazleton,PA,Pennsylvania,40.95040,-75.97240
Twin Falls,ID,Idaho,42.56450,-114.46150
Brookhaven,GA,Georgia,33.87440,-84.33140
Novato,CA,California,38.09200,-122.55760
Tigard,OR,Oregon,45.42370,-122.78450
Aloha,OR,Oregon,45.49200,-122.87260
Highland,CA,California,34.11130,-117.16540
Fountain Valley,CA,California,33.71050,-117.95140
Dearborn Heights,MI,Michigan,42.31640,-83.27690
Grapevine,TX,Texas,32.93430,-97.07440
Fond du Lac,WI,Wisconsin,43.77180,-88.43960
Ithaca,NY,New York,42.44420,-76.50320
Apple Valley,MN,Minnesota,44.74570,-93.20060
Chicopee,MA,Massachusetts,42.17640,-72.57190
Wesley Chapel,FL,Florida,28.21060,-82.32380
Oak Lawn,IL,Illinois,41.71390,-87.75280
Cathedral City,CA,California,33.83630,-116.46420
Hacienda Heights,CA,California,33.99700,-117.97280
Delano,CA,California,35.76700,-119.26370
Bentonville,AR,Arkansas,36.35460,-94.23060
Stonecrest,GA,Georgia,33.68420,-84.13720
Kettering,OH,Ohio,39.69570,-84.14950
Colton,CA,California,34.05380,-117.32540
Kingston,NY,New York,41.92950,-73.99680
West Haven,CT,Connecticut,41.27390,-72.96720
St. Cloud,FL,Florida,28.22940,-81.28290
Normal,IL,Illinois,40.52180,-88.98810
Berwyn,IL,Illinois,41.84330,-87.79090
Arroyo Grande,CA,California,35.12410,-120.58450
Minnetonka,MN,Minnesota,44.93220,-93.45980
Rosemead,CA,California,34.06890,-118.08230
Milford,CT,Connecticut,41.22560,-73.06160
Paramount,CA,California,33.89760,-118.16520
Yucaipa,CA,California,34.03360,-117.04290
Brunswick,GA,Georgia,31.14500,-81.47400
Williamsport,PA,Pennsylvania,41.23980,-77.03710
Elyria,OH,Ohio,41.37610,-82.10630
Leesburg,VA,Virginia,39.10580,-77.55440
Mount Prospect,IL,Illinois,42.06410,-87.93750
Pinellas Park,FL,Florida,27.85890,-82.70780
Bellevue,NE,Nebraska,41.15350,-95.93570
West Sacramento,CA,California,38.55570,-121.55040
Apopka,FL,Florida,28.70140,-81.53040
Lewiston,ID,Idaho,46.39340,-116.99340
Grand Island,NE,Nebraska,40.92140,-98.35840
Palm Desert,CA,California,33.73780,-116.36950
Milford city ,CT,Connecticut,41.22560,-73.06250
Watertown,NY,New York,43.97340,-75.90940
Little Elm,TX,Texas,33.18560,-96.92900
Chambersburg,PA,Pennsylvania,39.93150,-77.65560
Revere,MA,Massachusetts,42.41920,-71.00360
Peabody,MA,Massachusetts,42.53350,-70.97240
Wylie,TX,Texas,33.03620,-96.51610
Beaufort,SC,South Carolina,32.45970,-80.72350
DeSoto,TX,Texas,32.59920,-96.86330
Helena,MT,Montana,46.59650,-112.02020
Edina,MN,Minnesota,44.89140,-93.36020
Aspen Hill,MD,Maryland,39.09280,-77.08230
Wheaton,IL,Illinois,41.85610,-88.10830
West New York,NJ,New Jersey,40.78560,-74.00930
Hoboken,NJ,New Jersey,40.74530,-74.02790
Lacey,WA,Washington,47.04600,-122.79340
Summerville,SC,South Carolina,33.00150,-80.17990
Oak Park,IL,Illinois,41.88720,-87.78990
Lompoc,CA,California,34.66180,-120.47140
Kentwood,MI,Michigan,42.88520,-85.59250
Sierra Vista,AZ,Arizona,31.56300,-110.31530
Levittown,PA,Pennsylvania,40.15370,-74.85300
Madison,AL,Alabama,34.71140,-86.76260
Smyrna,TN,Tennessee,35.97220,-86.52530
Glendora,CA,California,34.14490,-117.84680
Levittown,NY,New York,40.72410,-73.51250
Burien,WA,Washington,47.47620,-122.33940
Perth Amboy,NJ,New Jersey,40.52030,-74.27240
Herriman,UT,Utah,40.48990,-112.01710
Farmington,NM,New Mexico,36.75550,-108.18230
New Bern,NC,North Carolina,35.09550,-77.07230
Placentia,CA,California,33.88070,-117.85530
Hinesville,GA,Georgia,31.82470,-81.61350
Beaumont,CA,California,33.90760,-116.97660
Collierville,TN,Tennessee,35.04710,-89.69880
West Lafayette,IN,Indiana,40.44320,-86.92390
Florissant,MO,Missouri,38.79960,-90.32690
Hoffman Estates,IL,Illinois,42.06390,-88.14680
Queen Creek,AZ,Arizona,33.23860,-111.63430
Aliso Viejo,CA,California,33.57920,-117.72890
Kannapolis,NC,North Carolina,35.47640,-80.64030
Maricopa,AZ,Arizona,33.04040,-112.00060
Methuen Town,MA,Massachusetts,42.73400,-71.18890
Sahuarita,AZ,Arizona,31.93230,-110.96540
Rowland Heights,CA,California,33.97160,-117.89110
Traverse City,MI,Michigan,44.75470,-85.60350
Wheaton,MD,Maryland,39.04920,-77.05720
Catalina Foothills,AZ,Arizona,32.30410,-110.88350
Cookeville,TN,Tennessee,36.14840,-85.51140
Mishawaka,IN,Indiana,41.67360,-86.16690
Plainfield,NJ,New Jersey,40.61540,-74.41570
Bullhead City,AZ,Arizona,35.12050,-114.54600
Ashburn,VA,Virginia,39.03000,-77.47110
North Bethesda,MD,Maryland,39.03930,-77.11910
Forney,TX,Texas,32.74400,-96.45290
Severn,MD,Maryland,39.13550,-76.69580
Azusa,CA,California,34.13860,-117.91240
Cerritos,CA,California,33.86770,-118.06860
Bloomsburg,PA,Pennsylvania,41.00270,-76.45610
Morehead City,NC,North Carolina,34.73080,-76.73870
Coral Gables,FL,Florida,25.70370,-80.27150
Country Club,FL,Florida,25.94070,-80.31020
Lakewood,OH,Ohio,41.48240,-81.80080
Oroville,CA,California,39.49990,-121.56340
Wilson,NC,North Carolina,35.73120,-77.92840
Lawrence,IN,Indiana,39.86740,-85.99050
Portage,MI,Michigan,42.20000,-85.59060
Minot,ND,North Dakota,48.23750,-101.27810
Dunwoody,GA,Georgia,33.94180,-84.31220
Poway,CA,California,32.98710,-117.02010
San Jacinto,CA,California,33.79700,-116.99160
Troy,NY,New York,42.73540,-73.67510
Newark,CA,California,37.52040,-122.03120
Florin,CA,California,38.48320,-121.40420
Cuyahoga Falls,OH,Ohio,41.16410,-81.52070
Downers Grove,IL,Illinois,41.79490,-88.01700
Bedford,TX,Texas,32.84640,-97.13500
Reedley,CA,California,36.59870,-119.44730
Dublin,OH,Ohio,40.11120,-83.14540
Marana,AZ,Arizona,32.43550,-111.15580
Stillwater,OK,Oklahoma,36.13160,-97.07400
Cypress,CA,California,33.81710,-118.03860
Hollister,CA,California,36.85630,-121.39810
North Highlands,CA,California,38.67130,-121.37210
Murray,UT,Utah,40.64980,-111.88740
Roswell,NM,New Mexico,33.37300,-104.52940
Pascagoula,MS,Mississippi,30.36650,-88.55070
Ceres,CA,California,37.59530,-120.96250
St. Louis Park,MN,Minnesota,44.94880,-93.36490
Rio Grande City,TX,Texas,26.38080,-98.82150
Draper,UT,Utah,40.49570,-111.86050
Palm Springs,CA,California,33.80170,-116.53820
Paducah,KY,Kentucky,37.07110,-88.64360
Findlay,OH,Ohio,41.04670,-83.63790
Kyle,TX,Texas,29.99370,-97.88590
Monroe,MI,Michigan,41.91540,-83.38500
Tuckahoe,VA,Virginia,37.58780,-77.58580
Lincoln,CA,California,38.87590,-121.29160
Bel Air South,MD,Maryland,39.50510,-76.31970
Ocoee,FL,Florida,28.57870,-81.53380
Burleson,TX,Texas,32.51700,-97.33430
La Mirada,CA,California,33.90250,-118.00930
Farmers Branch,TX,Texas,32.92720,-96.88040
East Lansing,MI,Michigan,42.74800,-84.48350
Uniontown,PA,Pennsylvania,39.89940,-79.72440
Jeffersonville,IN,Indiana,38.33760,-85.70260
Winder,GA,Georgia,33.99170,-83.72180
Wauwatosa,WI,Wisconsin,43.06150,-88.03470
Littleton,CO,Colorado,39.59150,-105.01880
Cumberland,MD,Maryland,39.65150,-78.75850
Cedar Hill,TX,Texas,32.58100,-96.95910
